incident_id,timestamp,type,x_m,y_m,lat,lon,severity,duration_minutes,affected_road_id
INC_01275,2024-08-21 17:24:00,construction,4649.8,1170.85,12.9596257,77.6167629,high,95,road_013
INC_01276,2024-08-21 14:37:00,emergency_response,1179.7,4571.16,12.9902591,77.5809887,high,87,road_013
INC_01277,2024-08-21 23:40:00,construction,4832.16,1327.0,12.9610325,77.6186429,low,81,road_008
INC_01278,2024-08-21 08:56:00,traffic_accident,1708.69,3830.63,12.9835877,77.5864421,medium,209,road_005
INC_01279,2024-08-21 19:07:00,road_closure,474.9,3795.51,12.9832713,77.5737227,critical,16,road_008
INC_01280,2024-08-22 02:11:00,road_closure,3472.59,4098.61,12.9860019,77.6046267,high,63,road_018
INC_01281,2024-08-22 21:06:00,emergency_response,3606.96,843.32,12.956675,77.606012,low,85,road_019
INC_01282,2024-08-22 23:39:00,emergency_response,745.01,4386.02,12.9885912,77.5765073,low,47,road_017
INC_01283,2024-08-22 22:40:00,flooding,154.8,4287.06,12.9876996,77.5704226,critical,50,road_039
INC_01284,2024-08-22 18:43:00,construction,1392.59,3733.14,12.9827094,77.5831834,critical,167,road_019
INC_01285,2024-08-23 14:24:00,emergency_response,3879.4,3425.73,12.9799399,77.6088206,low,179,road_023
INC_01286,2024-08-23 05:59:00,construction,2125.36,1548.91,12.9630317,77.5907377,low,14,road_041
INC_01287,2024-08-23 00:21:00,emergency_response,2316.7,704.44,12.9554238,77.5927103,high,232,road_027
INC_01288,2024-08-23 16:26:00,flooding,3129.84,1154.26,12.9594762,77.6010932,high,224,road_013
INC_01289,2024-08-23 01:45:00,flooding,2610.35,1660.6,12.9640378,77.5957376,critical,130,road_030
INC_01290,2024-08-23 09:56:00,traffic_accident,1917.99,157.12,12.9504929,77.5885999,critical,49,road_040
INC_01291,2024-08-24 18:03:00,road_closure,1532.38,3209.6,12.9779928,77.5846245,low,121,road_002
INC_01292,2024-08-24 03:25:00,emergency_response,3433.2,420.79,12.9528684,77.6042206,critical,102,road_037
INC_01293,2024-08-24 11:38:00,road_closure,1341.79,239.39,12.9512342,77.5826597,low,39,road_001
INC_01294,2024-08-24 05:46:00,construction,2008.81,849.75,12.9567328,77.5895362,critical,74,road_038
INC_01295,2024-08-24 20:55:00,emergency_response,2775.6,1407.54,12.961758,77.5974412,low,66,road_040
INC_01296,2024-08-24 12:54:00,flooding,762.59,1781.39,12.965126,77.5766886,medium,153,road_014
INC_01297,2024-08-25 21:52:00,emergency_response,1342.32,4209.25,12.9869987,77.5826652,high,36,road_043
INC_01298,2024-08-25 13:54:00,flooding,2457.66,4250.81,12.9873731,77.5941635,low,163,road_026
INC_01299,2024-08-25 05:24:00,traffic_accident,4812.82,4115.85,12.9861572,77.6184435,high,218,road_029
INC_01300,2024-08-25 00:20:00,traffic_accident,1827.94,717.96,12.9555456,77.5876715,low,109,road_038
INC_01301,2024-08-25 02:44:00,construction,3668.85,280.04,12.9516004,77.60665,high,103,road_008
INC_01302,2024-08-26 20:34:00,emergency_response,2994.96,2323.34,12.9700085,77.5997026,medium,226,road_015
INC_01303,2024-08-26 15:35:00,construction,388.9,2348.36,12.9702338,77.5728361,low,38,road_035
INC_01304,2024-08-26 19:10:00,construction,4227.05,2116.1,12.9681415,77.6124047,critical,100,road_010
INC_01305,2024-08-26 07:15:00,road_closure,4488.46,3644.32,12.9819092,77.6150996,high,148,road_050
INC_01306,2024-08-26 20:11:00,road_closure,2599.15,2258.19,12.9694215,77.5956222,high,176,road_045
INC_01307,2024-08-27 20:46:00,emergency_response,4087.89,2271.8,12.9695442,77.61097,critical,83,road_001
INC_01308,2024-08-27 18:18:00,flooding,378.32,2170.12,12.9686281,77.572727,medium,232,road_037
INC_01309,2024-08-27 12:51:00,construction,3792.36,4453.36,12.9891979,77.6079233,critical,91,road_001
INC_01310,2024-08-27 11:50:00,flooding,4699.04,1853.37,12.9657745,77.6172705,high,32,road_032
INC_01311,2024-08-27 16:17:00,flooding,1370.95,2985.14,12.9759706,77.5829603,critical,11,road_045
INC_01312,2024-08-27 21:37:00,emergency_response,505.64,908.99,12.9572665,77.5740396,medium,10,road_039
INC_01313,2024-08-28 04:39:00,construction,190.01,1908.97,12.9662754,77.5707856,high,141,road_007
INC_01314,2024-08-28 15:15:00,flooding,4875.84,1815.49,12.9654333,77.6190932,high,218,road_043
INC_01315,2024-08-28 18:17:00,construction,4049.16,3684.72,12.9822732,77.6105707,critical,202,road_011
INC_01316,2024-08-28 06:57:00,flooding,3856.78,3860.05,12.9838527,77.6085874,medium,83,road_031
INC_01317,2024-08-28 19:40:00,road_closure,4589.22,1050.99,12.9585458,77.6161384,high,81,road_041
INC_01318,2024-08-28 02:08:00,traffic_accident,1108.77,665.55,12.9550735,77.5802574,critical,42,road_002
INC_01319,2024-08-29 02:20:00,road_closure,4173.51,3887.09,12.9840963,77.6118527,critical,206,road_017
INC_01320,2024-08-29 05:43:00,construction,479.72,864.5,12.9568657,77.5737724,medium,158,road_010
INC_01321,2024-08-29 02:37:00,emergency_response,3975.94,1421.71,12.9618857,77.6098159,low,30,road_010
INC_01322,2024-08-29 21:58:00,traffic_accident,1417.58,3409.48,12.9797935,77.583441,medium,72,road_013
INC_01323,2024-08-29 04:01:00,flooding,3110.62,4441.09,12.9890873,77.6008951,medium,234,road_021
INC_01324,2024-08-30 13:58:00,flooding,2669.22,1177.51,12.9596857,77.5963445,medium,183,road_038
INC_01325,2024-08-30 01:04:00,emergency_response,1828.55,1791.28,12.9652151,77.5876779,high,130,road_025
INC_01326,2024-08-30 10:02:00,flooding,1221.84,3608.14,12.9815832,77.5814231,high,46,road_004
INC_01327,2024-08-30 05:18:00,construction,79.08,1470.12,12.9623218,77.5696421,high,166,road_046
INC_01328,2024-08-30 03:04:00,emergency_response,4914.48,2928.66,12.9754618,77.6194915,high,20,road_045
INC_01329,2024-08-30 08:34:00,construction,570.26,4014.74,12.9852463,77.5747057,critical,126,road_045
INC_01330,2024-08-31 15:55:00,construction,3823.58,2592.94,12.9724373,77.6082452,medium,170,road_040
INC_01331,2024-08-31 05:11:00,traffic_accident,2332.61,1780.37,12.9651168,77.5928743,medium,235,road_001
INC_01332,2024-08-31 03:10:00,traffic_accident,3358.81,709.31,12.9554676,77.6034537,medium,223,road_011
INC_01333,2024-08-31 04:04:00,traffic_accident,3483.44,2015.5,12.9672352,77.6047385,medium,42,road_010
INC_01334,2024-08-31 17:34:00,traffic_accident,3234.96,4784.09,12.9921774,77.6021769,low,223,road_035
INC_01335,2024-08-31 21:36:00,construction,2420.25,520.29,12.9537648,77.5937779,low,205,road_002
INC_01336,2024-09-01 07:34:00,construction,2345.44,3619.52,12.9816858,77.5930066,medium,114,road_024
INC_01337,2024-09-01 15:59:00,traffic_accident,211.92,4001.75,12.9851293,77.5710115,medium,189,road_007
INC_01338,2024-09-01 12:10:00,flooding,824.19,2855.14,12.9747994,77.5773236,low,236,road_002
INC_01339,2024-09-01 00:37:00,construction,4345.64,1520.21,12.9627731,77.6136272,high,86,road_013
INC_01340,2024-09-01 19:53:00,emergency_response,1806.59,2816.46,12.974451,77.5874515,critical,125,road_049
INC_01341,2024-09-01 22:32:00,emergency_response,2842.95,190.89,12.9507972,77.5981355,high,30,road_045
INC_01342,2024-09-02 05:06:00,traffic_accident,4141.37,2736.28,12.9737286,77.6115213,critical,187,road_005
INC_01343,2024-09-02 19:53:00,road_closure,2024.94,4138.84,12.9863643,77.5897024,high,238,road_043
INC_01344,2024-09-02 00:48:00,traffic_accident,2441.14,2154.77,12.9684898,77.5939932,medium,108,road_007
INC_01345,2024-09-02 14:14:00,construction,4190.22,4243.03,12.987303,77.612025,critical,121,road_049
INC_01346,2024-09-02 04:49:00,traffic_accident,4655.9,1678.93,12.964203,77.6168258,medium,55,road_002
INC_01347,2024-09-02 16:46:00,flooding,2934.95,3921.85,12.9844095,77.599084,high,93,road_038
INC_01348,2024-09-03 00:42:00,emergency_response,1110.95,267.32,12.9514858,77.5802799,low,17,road_005
INC_01349,2024-09-03 17:49:00,construction,576.61,762.47,12.9559466,77.5747712,critical,155,road_006
INC_01350,2024-09-03 05:07:00,road_closure,3818.64,3195.59,12.9778665,77.6081943,medium,25,road_035
INC_01351,2024-09-03 15:02:00,construction,1257.52,2114.73,12.9681291,77.581791,medium,47,road_039
INC_01352,2024-09-03 07:42:00,emergency_response,3551.51,946.22,12.957602,77.6054404,medium,225,road_033
INC_01353,2024-09-03 02:50:00,traffic_accident,4559.9,1369.56,12.9614158,77.615836,low,188,road_039
INC_01354,2024-09-04 21:24:00,traffic_accident,165.22,292.82,12.9517155,77.5705301,low,146,road_037
INC_01355,2024-09-04 09:21:00,flooding,1201.54,4542.93,12.9900047,77.5812138,low,142,road_002
INC_01356,2024-09-04 15:21:00,construction,334.5,498.13,12.9535651,77.5722753,high,96,road_009
INC_01357,2024-09-04 08:56:00,traffic_accident,1264.93,698.79,12.9553729,77.5818674,low,84,road_009
INC_01358,2024-09-04 11:41:00,construction,2218.39,4169.93,12.9866444,77.5916968,medium,78,road_037
INC_01359,2024-09-04 00:05:00,construction,1547.91,3179.95,12.9777256,77.5847847,low,205,road_036
INC_01360,2024-09-05 03:27:00,construction,4294.66,3909.65,12.9842996,77.6131016,critical,46,road_023
INC_01361,2024-09-05 14:32:00,emergency_response,2154.42,837.26,12.9566203,77.5910373,critical,48,road_047
INC_01362,2024-09-05 20:13:00,construction,231.84,2716.46,12.9735501,77.5712169,low,33,road_033
INC_01363,2024-09-05 01:02:00,traffic_accident,2186.87,1730.16,12.9646645,77.5913719,high,118,road_046
INC_01364,2024-09-05 00:02:00,emergency_response,2244.01,4334.84,12.98813,77.5919609,high,209,road_050
INC_01365,2024-09-06 02:20:00,emergency_response,4733.99,2238.38,12.9692431,77.6176308,high,38,road_010
INC_01366,2024-09-06 09:01:00,traffic_accident,360.19,2090.73,12.9679128,77.5725401,low,56,road_031
INC_01367,2024-09-06 16:03:00,flooding,2176.33,3034.2,12.9764126,77.5912632,medium,119,road_038
INC_01368,2024-09-06 05:55:00,traffic_accident,3907.73,3368.96,12.9794284,77.6091127,high,179,road_035
INC_01369,2024-09-06 19:49:00,construction,2364.35,3089.08,12.976907,77.5932016,critical,193,road_036
INC_01370,2024-09-06 18:32:00,emergency_response,2187.57,646.4,12.9549009,77.5913791,medium,12,road_003
INC_01371,2024-09-07 21:11:00,flooding,2878.29,853.08,12.9567629,77.5984999,medium,37,road_021
INC_01372,2024-09-07 22:22:00,construction,3555.06,1767.96,12.965005,77.6054769,low,194,road_030
INC_01373,2024-09-07 16:48:00,road_closure,4295.29,535.82,12.9539047,77.6131082,critical,189,road_033
INC_01374,2024-09-07 19:45:00,traffic_accident,468.64,2388.94,12.9705995,77.5736582,medium,238,road_007
INC_01375,2024-09-07 12:24:00,emergency_response,2434.63,915.34,12.9573238,77.5939261,low,39,road_032
INC_01376,2024-09-07 16:44:00,construction,2767.32,4349.2,12.9882595,77.5973559,critical,11,road_036
INC_01377,2024-09-08 01:17:00,emergency_response,1070.18,1089.95,12.9588968,77.5798596,high,112,road_006
INC_01378,2024-09-08 06:30:00,road_closure,2904.5,3410.68,12.9798044,77.5987701,high,84,road_032
INC_01379,2024-09-08 10:23:00,traffic_accident,4747.87,3673.34,12.9821707,77.6177739,medium,143,road_011
INC_01380,2024-09-08 11:55:00,flooding,597.37,1037.11,12.9584208,77.5749853,critical,196,road_043
INC_01381,2024-09-08 17:15:00,construction,3128.43,4041.55,12.9854879,77.6010787,medium,154,road_014
INC_01382,2024-09-09 15:01:00,road_closure,1440.28,4649.54,12.9909652,77.5836751,critical,198,road_037
INC_01383,2024-09-09 17:27:00,flooding,2129.01,732.94,12.9556806,77.5907753,high,118,road_007
INC_01384,2024-09-09 05:48:00,emergency_response,4349.55,4583.56,12.9903708,77.6136675,low,166,road_015
INC_01385,2024-09-09 03:33:00,traffic_accident,2647.62,1394.22,12.961638,77.5961219,medium,137,road_016
INC_01386,2024-09-09 07:45:00,emergency_response,675.3,2413.9,12.9708243,77.5757886,high,26,road_047
INC_01387,2024-09-10 12:55:00,traffic_accident,1317.64,4929.97,12.9934917,77.5824107,high,50,road_038
INC_01388,2024-09-10 09:06:00,flooding,1964.49,627.1,12.954727,77.5890793,medium,230,road_036
INC_01389,2024-09-10 10:40:00,traffic_accident,1157.06,381.9,12.952518,77.5807553,low,74,road_004
INC_01390,2024-09-10 19:39:00,road_closure,166.96,2017.27,12.9672511,77.570548,medium,213,road_039
INC_01391,2024-09-10 01:34:00,construction,2379.83,3817.75,12.9834716,77.5933612,high,19,road_043
INC_01392,2024-09-11 19:22:00,road_closure,933.66,3255.68,12.9784079,77.5784522,medium,80,road_023
INC_01393,2024-09-11 05:22:00,construction,520.09,1648.84,12.9639319,77.5741885,critical,19,road_050
INC_01394,2024-09-11 15:11:00,traffic_accident,956.04,429.31,12.9529451,77.5786829,medium,115,road_006
INC_01395,2024-09-11 08:22:00,traffic_accident,830.87,3509.37,12.9806935,77.5773924,high,129,road_017
INC_01396,2024-09-11 00:26:00,traffic_accident,4416.45,1941.59,12.9665693,77.6143572,medium,187,road_046
INC_01397,2024-09-12 10:26:00,traffic_accident,1153.66,2321.53,12.9699922,77.5807202,medium,34,road_007
INC_01398,2024-09-12 20:28:00,road_closure,2191.8,329.9,12.9520496,77.5914226,high,205,road_031
INC_01399,2024-09-12 04:28:00,traffic_accident,1250.78,3338.86,12.9791573,77.5817215,medium,200,road_018
INC_01400,2024-09-12 11:23:00,flooding,4953.85,3567.98,12.9812214,77.6198974,low,196,road_012
INC_01401,2024-09-12 22:45:00,emergency_response,4010.09,2283.32,12.9696479,77.610168,critical,10,road_007
INC_01402,2024-09-13 20:51:00,traffic_accident,241.51,1242.74,12.9602733,77.5713166,medium,87,road_008
INC_01403,2024-09-13 19:18:00,road_closure,4196.05,4456.04,12.989222,77.612085,medium,162,road_045
INC_01404,2024-09-13 04:15:00,emergency_response,3619.92,1242.57,12.9602718,77.6061456,high,185,road_026
INC_01405,2024-09-13 23:30:00,traffic_accident,3786.02,3129.42,12.9772704,77.607858,low,75,road_035
INC_01406,2024-09-13 05:38:00,emergency_response,1953.15,4180.87,12.9867429,77.5889624,critical,160,road_003
INC_01407,2024-09-13 13:16:00,emergency_response,4540.53,610.76,12.9545798,77.6156364,high,77,road_010
INC_01408,2024-09-14 06:54:00,emergency_response,1545.55,2910.69,12.9752999,77.5847603,high,216,road_050
INC_01409,2024-09-14 12:26:00,construction,2705.84,4997.16,12.9940969,77.5967221,critical,86,road_039
INC_01410,2024-09-14 00:27:00,flooding,2832.55,3344.67,12.9792096,77.5980284,high,159,road_045
INC_01411,2024-09-14 12:13:00,flooding,778.64,4728.91,12.9916803,77.576854,low,149,road_025
INC_01412,2024-09-14 06:30:00,emergency_response,4884.17,351.56,12.9522447,77.619179,low,22,road_033
INC_01413,2024-09-15 21:33:00,road_closure,2215.33,1304.94,12.9608337,77.5916652,low,21,road_020
INC_01414,2024-09-15 07:47:00,road_closure,1563.05,4244.19,12.9873134,77.5849408,low,206,road_020
INC_01415,2024-09-15 16:20:00,traffic_accident,4316.36,4214.61,12.987047,77.6133254,medium,123,road_037
INC_01416,2024-09-15 09:32:00,traffic_accident,2309.45,1120.42,12.9591714,77.5926355,low,166,road_024
INC_01417,2024-09-15 03:59:00,construction,2478.57,2091.75,12.9679221,77.5943791,critical,72,road_018
INC_01418,2024-09-15 15:01:00,road_closure,466.07,3760.31,12.9829541,77.5736316,high,167,road_022
INC_01419,2024-09-16 20:14:00,traffic_accident,4332.33,1678.11,12.9641956,77.61349,medium,149,road_007
INC_01420,2024-09-16 06:53:00,flooding,1728.5,556.69,12.9540927,77.5866464,critical,14,road_043
INC_01421,2024-09-16 20:28:00,flooding,2428.74,3645.7,12.9819217,77.5938653,critical,42,road_038
INC_01422,2024-09-16 06:01:00,road_closure,4214.48,1685.74,12.9642643,77.612275,low,208,road_007
INC_01423,2024-09-16 03:02:00,road_closure,3318.86,4434.94,12.9890319,77.6030419,high,54,road_048
INC_01424,2024-09-17 16:19:00,flooding,975.11,3777.22,12.9831064,77.5788795,high,158,road_039
INC_01425,2024-09-17 14:26:00,road_closure,3416.85,3142.84,12.9773913,77.6040521,low,149,road_006
INC_01426,2024-09-17 16:36:00,flooding,3476.45,4590.65,12.9904347,77.6046664,high,214,road_001
INC_01427,2024-09-17 23:17:00,emergency_response,2951.79,3061.55,12.976659,77.5992576,medium,239,road_049
INC_01428,2024-09-17 02:57:00,emergency_response,502.07,3384.78,12.979571,77.5740027,high,26,road_031
INC_01429,2024-09-18 08:38:00,flooding,1815.31,456.45,12.9531896,77.5875413,low,194,road_014
INC_01430,2024-09-18 21:11:00,traffic_accident,2628.73,3133.31,12.9773055,77.5959271,low,120,road_039
INC_01431,2024-09-18 20:33:00,flooding,2998.13,2755.36,12.9739005,77.5997354,low,136,road_027
INC_01432,2024-09-18 16:41:00,construction,560.45,2702.34,12.9734229,77.5746047,medium,21,road_014
INC_01433,2024-09-18 20:31:00,road_closure,3705.18,1976.89,12.9668873,77.6070245,medium,140,road_039
INC_01434,2024-09-18 19:19:00,emergency_response,1637.69,2835.67,12.974624,77.5857102,medium,110,road_047
INC_01435,2024-09-19 10:09:00,traffic_accident,1844.14,2230.94,12.9691761,77.5878386,critical,18,road_046
INC_01436,2024-09-19 18:56:00,traffic_accident,3818.15,4403.06,12.9887446,77.6081891,medium,124,road_031
INC_01437,2024-09-19 08:11:00,flooding,3021.7,1964.16,12.9667726,77.5999784,critical,73,road_014
INC_01438,2024-09-19 01:21:00,road_closure,1760.08,1045.08,12.9584926,77.586972,high,71,road_037
INC_01439,2024-09-19 12:15:00,road_closure,2012.62,4668.81,12.9911389,77.5895754,medium,42,road_001
INC_01440,2024-09-20 02:04:00,emergency_response,3620.99,3495.93,12.9805724,77.6061566,medium,199,road_004
INC_01441,2024-09-20 11:34:00,road_closure,998.13,2461.08,12.9712494,77.5791168,medium,98,road_013
INC_01442,2024-09-20 00:31:00,traffic_accident,1920.23,2941.89,12.975581,77.588623,high,23,road_039
INC_01443,2024-09-20 21:38:00,emergency_response,3880.42,1105.17,12.9590339,77.6088311,high,12,road_034
INC_01444,2024-09-20 12:49:00,road_closure,2080.17,1129.96,12.9592573,77.5902719,high,26,road_015
INC_01445,2024-09-21 07:29:00,road_closure,4536.23,3116.43,12.9771535,77.6155921,critical,66,road_009
INC_01446,2024-09-21 13:32:00,emergency_response,2074.72,2558.84,12.9721301,77.5902157,critical,57,road_049
INC_01447,2024-09-21 00:44:00,road_closure,4505.94,4647.36,12.9909456,77.6152798,high,174,road_015
INC_01448,2024-09-21 09:07:00,road_closure,3482.99,3278.08,12.9786097,77.6047339,high,91,road_028
INC_01449,2024-09-21 03:52:00,road_closure,2072.16,3011.26,12.976206,77.5901893,high,77,road_047
INC_01450,2024-09-21 04:19:00,emergency_response,3921.71,728.76,12.9556429,77.6092568,low,20,road_013
INC_01451,2024-09-22 03:33:00,construction,4373.69,3827.11,12.983556,77.6139164,high,121,road_020
INC_01452,2024-09-22 20:28:00,construction,1561.15,2682.75,12.9732464,77.5849211,medium,176,road_044
INC_01453,2024-09-22 11:05:00,emergency_response,2112.03,4296.49,12.9877846,77.5906003,medium,71,road_030
INC_01454,2024-09-22 02:44:00,emergency_response,2016.83,1328.36,12.9610447,77.5896189,critical,102,road_034
INC_01455,2024-09-22 07:24:00,road_closure,2671.11,4461.71,12.989273,77.5963641,low,19,road_022
INC_01456,2024-09-23 15:50:00,emergency_response,2829.48,369.82,12.9524092,77.5979967,critical,49,road_001
INC_01457,2024-09-23 19:12:00,flooding,4932.88,59.06,12.9496096,77.6196812,high,152,road_028
INC_01458,2024-09-23 10:26:00,traffic_accident,2875.57,2313.24,12.9699175,77.5984718,medium,19,road_050
INC_01459,2024-09-23 05:55:00,emergency_response,1881.97,4104.15,12.9860518,77.5882285,medium,147,road_009
INC_01460,2024-09-23 20:43:00,construction,493.19,3.97,12.9491133,77.5739113,critical,151,road_016
INC_01461,2024-09-24 13:59:00,emergency_response,943.45,1408.49,12.9617666,77.578553,low,55,road_029
INC_01462,2024-09-24 10:36:00,construction,448.27,2583.3,12.9723505,77.5734482,low,210,road_030
INC_01463,2024-09-24 16:21:00,traffic_accident,3914.93,1601.93,12.9635093,77.6091869,high,219,road_001
INC_01464,2024-09-24 08:26:00,traffic_accident,491.57,2893.43,12.9751445,77.5738946,critical,85,road_026
