x_m,y_m,elevation_m
2828.28,5000.0,922.382
2878.79,0.0,920.145
2878.79,50.51,919.732
2878.79,101.01,920.193
2878.79,151.52,918.72
2878.79,202.02,919.034
2878.79,252.53,915.283
2878.79,303.03,921.08
2878.79,353.54,919.352
2878.79,404.04,916.776
2878.79,454.55,921.636
2878.79,505.05,917.479
2878.79,555.56,914.65
2878.79,606.06,917.807
2878.79,656.57,916.217
2878.79,707.07,915.498
2878.79,757.58,913.106
2878.79,808.08,914.073
2878.79,858.59,911.832
2878.79,909.09,912.621
2878.79,959.6,906.828
2878.79,1010.1,908.878
2878.79,1060.61,912.279
2878.79,1111.11,906.375
2878.79,1161.62,905.766
2878.79,1212.12,905.134
2878.79,1262.63,902.654
2878.79,1313.13,899.721
2878.79,1363.64,902.734
2878.79,1414.14,902.533
2878.79,1464.65,901.234
2878.79,1515.15,900.143
2878.79,1565.66,899.631
2878.79,1616.16,900.725
2878.79,1666.67,897.459
2878.79,1717.17,895.882
2878.79,1767.68,895.69
2878.79,1818.18,896.669
2878.79,1868.69,897.631
2878.79,1919.19,892.889
2878.79,1969.7,893.725
2878.79,2020.2,893.633
2878.79,2070.71,890.448
2878.79,2121.21,892.002
2878.79,2171.72,888.611
2878.79,2222.22,887.64
2878.79,2272.73,891.602
2878.79,2323.23,889.849
2878.79,2373.74,890.828
2878.79,2424.24,890.253
2878.79,2474.75,888.26
2878.79,2525.25,890.107
2878.79,2575.76,887.775
2878.79,2626.26,893.127
2878.79,2676.77,887.796
2878.79,2727.27,890.338
2878.79,2777.78,888.924
2878.79,2828.28,892.485
2878.79,2878.79,891.072
2878.79,2929.29,891.141
2878.79,2979.8,894.381
2878.79,3030.3,893.28
2878.79,3080.81,894.848
2878.79,3131.31,892.491
2878.79,3181.82,892.326
2878.79,3232.32,896.072
2878.79,3282.83,895.979
2878.79,3333.33,898.663
2878.79,3383.84,898.075
2878.79,3434.34,899.497
2878.79,3484.85,896.717
2878.79,3535.35,904.637
2878.79,3585.86,901.447
2878.79,3636.36,904.099
2878.79,3686.87,901.969
2878.79,3737.37,905.202
2878.79,3787.88,902.927
2878.79,3838.38,907.382
2878.79,3888.89,906.706
2878.79,3939.39,908.408
2878.79,3989.9,910.665
2878.79,4040.4,907.706
2878.79,4090.91,909.685
2878.79,4141.41,912.828
2878.79,4191.92,916.943
2878.79,4242.42,913.273
2878.79,4292.93,915.501
2878.79,4343.43,914.838
2878.79,4393.94,919.63
2878.79,4444.44,912.903
2878.79,4494.95,917.193
2878.79,4545.45,914.313
2878.79,4595.96,913.062
2878.79,4646.46,919.129
2878.79,4696.97,919.22
2878.79,4747.47,918.723
2878.79,4797.98,919.375
2878.79,4848.48,926.022
2878.79,4898.99,919.489
2878.79,4949.49,921.147
2878.79,5000.0,918.889
2929.29,0.0,919.805
2929.29,50.51,918.708
2929.29,101.01,918.274
2929.29,151.52,922.584
2929.29,202.02,921.093
2929.29,252.53,918.747
2929.29,303.03,913.542
2929.29,353.54,917.051
2929.29,404.04,922.747
2929.29,454.55,916.396
2929.29,505.05,918.529
2929.29,555.56,918.624
2929.29,606.06,915.55
2929.29,656.57,912.756
2929.29,707.07,908.856
2929.29,757.58,914.345
2929.29,808.08,910.561
2929.29,858.59,911.726
2929.29,909.09,908.028
2929.29,959.6,909.126
2929.29,1010.1,908.831
2929.29,1060.61,908.39
2929.29,1111.11,904.698
2929.29,1161.62,908.385
2929.29,1212.12,903.855
2929.29,1262.63,900.753
2929.29,1313.13,902.938
2929.29,1363.64,902.283
2929.29,1414.14,901.601
2929.29,1464.65,903.082
2929.29,1515.15,898.978
2929.29,1565.66,898.324
2929.29,1616.16,895.491
2929.29,1666.67,898.499
2929.29,1717.17,896.417
2929.29,1767.68,894.431
2929.29,1818.18,890.719
2929.29,1868.69,896.714
2929.29,1919.19,890.708
2929.29,1969.7,891.363
2929.29,2020.2,892.691
2929.29,2070.71,889.058
2929.29,2121.21,887.993
2929.29,2171.72,886.313
2929.29,2222.22,891.638
2929.29,2272.73,888.797
2929.29,2323.23,895.49
2929.29,2373.74,887.453
2929.29,2424.24,887.464
2929.29,2474.75,888.101
2929.29,2525.25,889.702
2929.29,2575.76,888.319
2929.29,2626.26,890.588
2929.29,2676.77,887.569
2929.29,2727.27,886.984
2929.29,2777.78,886.43
2929.29,2828.28,885.915
2929.29,2878.79,889.717
2929.29,2929.29,890.595
2929.29,2979.8,890.43
2929.29,3030.3,894.726
2929.29,3080.81,895.289
2929.29,3131.31,892.803
2929.29,3181.82,890.566
2929.29,3232.32,893.743
2929.29,3282.83,894.436
2929.29,3333.33,895.114
2929.29,3383.84,895.858
2929.29,3434.34,896.798
2929.29,3484.85,898.209
2929.29,3535.35,898.608
2929.29,3585.86,901.21
2929.29,3636.36,902.443
2929.29,3686.87,900.839
2929.29,3737.37,906.146
2929.29,3787.88,902.591
2929.29,3838.38,902.261
2929.29,3888.89,907.198
2929.29,3939.39,905.733
2929.29,3989.9,908.93
2929.29,4040.4,904.382
2929.29,4090.91,912.858
2929.29,4141.41,912.277
2929.29,4191.92,908.764
2929.29,4242.42,909.61
2929.29,4292.93,916.681
2929.29,4343.43,912.595
2929.29,4393.94,913.095
2929.29,4444.44,910.883
2929.29,4494.95,915.321
2929.29,4545.45,916.127
2929.29,4595.96,918.524
2929.29,4646.46,914.755
2929.29,4696.97,914.919
2929.29,4747.47,919.213
2929.29,4797.98,920.62
2929.29,4848.48,915.702
2929.29,4898.99,921.187
2929.29,4949.49,919.22
2929.29,5000.0,921.39
2979.8,0.0,918.081
2979.8,50.51,913.147
2979.8,101.01,917.798
2979.8,151.52,920.074
2979.8,202.02,915.959
2979.8,252.53,916.705
2979.8,303.03,916.806
2979.8,353.54,910.982
2979.8,404.04,919.692
2979.8,454.55,914.062
2979.8,505.05,916.342
2979.8,555.56,914.575
2979.8,606.06,916.635
2979.8,656.57,914.259
2979.8,707.07,912.265
2979.8,757.58,910.197
2979.8,808.08,912.794
2979.8,858.59,906.634
2979.8,909.09,910.827
2979.8,959.6,906.466
2979.8,1010.1,910.276
2979.8,1060.61,907.183
2979.8,1111.11,907.224
2979.8,1161.62,905.163
2979.8,1212.12,900.551
2979.8,1262.63,901.388
2979.8,1313.13,903.508
2979.8,1363.64,901.555
2979.8,1414.14,902.65
2979.8,1464.65,900.172
2979.8,1515.15,896.525
2979.8,1565.66,895.979
2979.8,1616.16,896.911
2979.8,1666.67,891.238
2979.8,1717.17,898.403
2979.8,1767.68,895.162
2979.8,1818.18,895.99
2979.8,1868.69,889.672
2979.8,1919.19,894.66
2979.8,1969.7,896.016
2979.8,2020.2,888.34
2979.8,2070.71,892.002
2979.8,2121.21,889.99
2979.8,2171.72,886.479
2979.8,2222.22,890.189
2979.8,2272.73,890.562
2979.8,2323.23,887.441
2979.8,2373.74,890.781
2979.8,2424.24,884.981
2979.8,2474.75,885.25
2979.8,2525.25,888.497
2979.8,2575.76,888.318
2979.8,2626.26,886.938
2979.8,2676.77,890.153
2979.8,2727.27,889.817
2979.8,2777.78,890.75
2979.8,2828.28,889.123
2979.8,2878.79,890.966
2979.8,2929.29,889.313
2979.8,2979.8,894.808
2979.8,3030.3,889.622
2979.8,3080.81,896.051
2979.8,3131.31,892.55
2979.8,3181.82,890.411
2979.8,3232.32,896.62
2979.8,3282.83,894.895
2979.8,3333.33,897.139
2979.8,3383.84,898.708
2979.8,3434.34,897.789
2979.8,3484.85,896.805
2979.8,3535.35,900.838
2979.8,3585.86,899.803
2979.8,3636.36,902.101
2979.8,3686.87,897.36
2979.8,3737.37,903.506
2979.8,3787.88,902.281
2979.8,3838.38,907.811
2979.8,3888.89,906.691
2979.8,3939.39,906.856
2979.8,3989.9,908.267
2979.8,4040.4,906.201
2979.8,4090.91,912.327
2979.8,4141.41,913.923
2979.8,4191.92,911.558
2979.8,4242.42,914.756
2979.8,4292.93,911.206
2979.8,4343.43,911.483
2979.8,4393.94,913.853
2979.8,4444.44,915.293
2979.8,4494.95,914.242
2979.8,4545.45,916.666
2979.8,4595.96,916.714
2979.8,4646.46,914.564
2979.8,4696.97,918.004
2979.8,4747.47,919.045
2979.8,4797.98,917.957
2979.8,4848.48,920.157
2979.8,4898.99,915.597
2979.8,4949.49,919.088
2979.8,5000.0,915.873
3030.3,0.0,914.993
3030.3,50.51,915.929
3030.3,101.01,915.218
3030.3,151.52,915.857
3030.3,202.02,916.317
3030.3,252.53,918.154
3030.3,303.03,915.516
3030.3,353.54,912.609
3030.3,404.04,917.629
3030.3,454.55,913.19
3030.3,505.05,914.213
3030.3,555.56,914.64
3030.3,606.06,913.518
3030.3,656.57,914.635
3030.3,707.07,912.692
3030.3,757.58,909.261
3030.3,808.08,914.555
3030.3,858.59,909.769
3030.3,909.09,908.24
3030.3,959.6,909.591
3030.3,1010.1,907.27
3030.3,1060.61,906.659
3030.3,1111.11,909.919
3030.3,1161.62,903.448
3030.3,1212.12,902.42
3030.3,1262.63,902.342
3030.3,1313.13,903.306
3030.3,1363.64,897.208
3030.3,1414.14,895.356
3030.3,1464.65,897.191
3030.3,1515.15,894.19
3030.3,1565.66,895.72
3030.3,1616.16,896.71
3030.3,1666.67,893.084
3030.3,1717.17,891.202
3030.3,1767.68,893.416
3030.3,1818.18,894.261
3030.3,1868.69,888.443
3030.3,1919.19,892.811
3030.3,1969.7,892.187
3030.3,2020.2,891.889
3030.3,2070.71,891.896
3030.3,2121.21,893.391
3030.3,2171.72,887.855
3030.3,2222.22,888.422
3030.3,2272.73,887.061
3030.3,2323.23,887.646
3030.3,2373.74,890.515
3030.3,2424.24,884.624
3030.3,2474.75,885.516
3030.3,2525.25,889.977
3030.3,2575.76,889.307
3030.3,2626.26,886.644
3030.3,2676.77,889.242
3030.3,2727.27,888.437
3030.3,2777.78,891.034
3030.3,2828.28,888.518
3030.3,2878.79,890.811
3030.3,2929.29,894.488
3030.3,2979.8,890.896
3030.3,3030.3,890.345
3030.3,3080.81,892.285
3030.3,3131.31,890.749
3030.3,3181.82,896.937
3030.3,3232.32,893.243
3030.3,3282.83,893.096
3030.3,3333.33,892.764
3030.3,3383.84,897.455
3030.3,3434.34,897.847
3030.3,3484.85,895.994
3030.3,3535.35,899.039
3030.3,3585.86,895.783
3030.3,3636.36,900.099
3030.3,3686.87,901.572
3030.3,3737.37,905.026
3030.3,3787.88,901.016
3030.3,3838.38,900.947
3030.3,3888.89,902.653
3030.3,3939.39,902.702
3030.3,3989.9,908.967
3030.3,4040.4,910.294
3030.3,4090.91,908.72
3030.3,4141.41,911.382
3030.3,4191.92,910.04
3030.3,4242.42,910.384
3030.3,4292.93,910.678
3030.3,4343.43,911.456
3030.3,4393.94,909.675
3030.3,4444.44,913.951
3030.3,4494.95,913.949
3030.3,4545.45,916.08
3030.3,4595.96,915.287
3030.3,4646.46,915.234
3030.3,4696.97,914.224
3030.3,4747.47,916.462
3030.3,4797.98,918.09
3030.3,4848.48,914.564
3030.3,4898.99,917.206
3030.3,4949.49,917.618
3030.3,5000.0,915.777
3080.81,0.0,915.039
3080.81,50.51,916.646
3080.81,101.01,913.829
3080.81,151.52,916.647
3080.81,202.02,913.949
3080.81,252.53,917.6
3080.81,303.03,919.827
3080.81,353.54,913.052
3080.81,404.04,915.411
3080.81,454.55,912.405
3080.81,505.05,915.406
3080.81,555.56,910.211
3080.81,606.06,913.074
3080.81,656.57,909.695
3080.81,707.07,910.314
3080.81,757.58,907.915
3080.81,808.08,910.836
3080.81,858.59,906.7
3080.81,909.09,908.632
3080.81,959.6,905.969
3080.81,1010.1,905.536
3080.81,1060.61,905.149
3080.81,1111.11,902.405
3080.81,1161.62,903.413
3080.81,1212.12,905.11
3080.81,1262.63,899.546
3080.81,1313.13,902.5
3080.81,1363.64,902.211
3080.81,1414.14,896.648
3080.81,1464.65,894.448
3080.81,1515.15,897.056
3080.81,1565.66,894.469
3080.81,1616.16,898.436
3080.81,1666.67,893.929
3080.81,1717.17,891.445
3080.81,1767.68,889.977
3080.81,1818.18,893.709
3080.81,1868.69,889.684
3080.81,1919.19,890.252
3080.81,1969.7,891.458
3080.81,2020.2,888.006
3080.81,2070.71,888.36
3080.81,2121.21,887.947
3080.81,2171.72,888.928
3080.81,2222.22,888.378
3080.81,2272.73,886.448
3080.81,2323.23,886.763
3080.81,2373.74,885.699
3080.81,2424.24,883.353
3080.81,2474.75,886.748
3080.81,2525.25,890.001
3080.81,2575.76,884.493
3080.81,2626.26,884.818
3080.81,2676.77,884.786
3080.81,2727.27,888.198
3080.81,2777.78,887.924
3080.81,2828.28,887.046
3080.81,2878.79,885.917
3080.81,2929.29,888.383
3080.81,2979.8,885.565
3080.81,3030.3,889.527
3080.81,3080.81,891.577
3080.81,3131.31,887.971
3080.81,3181.82,888.09
3080.81,3232.32,895.036
3080.81,3282.83,891.413
3080.81,3333.33,895.701
3080.81,3383.84,893.946
3080.81,3434.34,894.782
3080.81,3484.85,896.859
3080.81,3535.35,895.112
3080.81,3585.86,898.059
3080.81,3636.36,897.96
3080.81,3686.87,897.02
3080.81,3737.37,901.28
3080.81,3787.88,901.025
3080.81,3838.38,902.183
3080.81,3888.89,901.017
3080.81,3939.39,907.552
3080.81,3989.9,907.041
3080.81,4040.4,908.119
3080.81,4090.91,906.463
3080.81,4141.41,904.475
3080.81,4191.92,912.672
3080.81,4242.42,909.446
3080.81,4292.93,908.84
3080.81,4343.43,911.904
3080.81,4393.94,914.099
3080.81,4444.44,912.37
3080.81,4494.95,915.58
3080.81,4545.45,915.749
3080.81,4595.96,911.941
3080.81,4646.46,913.206
3080.81,4696.97,916.875
3080.81,4747.47,909.886
3080.81,4797.98,915.308
3080.81,4848.48,912.983
3080.81,4898.99,915.072
3080.81,4949.49,915.548
3080.81,5000.0,915.49
3131.31,0.0,914.101
3131.31,50.51,912.981
3131.31,101.01,919.67
3131.31,151.52,918.672
3131.31,202.02,912.406
3131.31,252.53,917.629
3131.31,303.03,913.343
3131.31,353.54,914.023
3131.31,404.04,913.206
3131.31,454.55,911.529
3131.31,505.05,914.282
3131.31,555.56,911.984
3131.31,606.06,910.15
3131.31,656.57,907.822
3131.31,707.07,907.931
3131.31,757.58,905.685
3131.31,808.08,908.207
3131.31,858.59,904.972
3131.31,909.09,905.988
3131.31,959.6,908.388
3131.31,1010.1,907.154
3131.31,1060.61,903.78
3131.31,1111.11,902.745
3131.31,1161.62,905.743
3131.31,1212.12,902.081
3131.31,1262.63,899.438
3131.31,1313.13,896.295
3131.31,1363.64,898.993
3131.31,1414.14,898.93
3131.31,1464.65,895.086
3131.31,1515.15,896.025
3131.31,1565.66,893.827
3131.31,1616.16,893.321
3131.31,1666.67,887.874
3131.31,1717.17,891.596
3131.31,1767.68,893.201
3131.31,1818.18,889.257
3131.31,1868.69,889.922
3131.31,1919.19,887.643
3131.31,1969.7,889.258
3131.31,2020.2,887.533
3131.31,2070.71,885.564
3131.31,2121.21,889.636
3131.31,2171.72,888.41
3131.31,2222.22,884.978
3131.31,2272.73,886.874
3131.31,2323.23,886.702
3131.31,2373.74,886.718
3131.31,2424.24,881.91
3131.31,2474.75,887.236
3131.31,2525.25,884.068
3131.31,2575.76,884.536
3131.31,2626.26,890.631
3131.31,2676.77,886.121
3131.31,2727.27,884.966
3131.31,2777.78,881.607
3131.31,2828.28,889.133
3131.31,2878.79,884.054
3131.31,2929.29,885.182
3131.31,2979.8,887.022
3131.31,3030.3,891.064
3131.31,3080.81,890.371
3131.31,3131.31,889.148
3131.31,3181.82,890.762
3131.31,3232.32,889.667
3131.31,3282.83,891.906
3131.31,3333.33,892.567
3131.31,3383.84,895.182
3131.31,3434.34,896.031
3131.31,3484.85,895.961
3131.31,3535.35,895.146
3131.31,3585.86,898.269
3131.31,3636.36,897.529
3131.31,3686.87,896.488
3131.31,3737.37,898.789
3131.31,3787.88,900.712
3131.31,3838.38,903.308
3131.31,3888.89,902.061
3131.31,3939.39,900.941
3131.31,3989.9,904.392
3131.31,4040.4,905.408
3131.31,4090.91,906.436
3131.31,4141.41,908.763
3131.31,4191.92,909.794
3131.31,4242.42,907.371
3131.31,4292.93,908.096
3131.31,4343.43,907.981
3131.31,4393.94,912.153
3131.31,4444.44,914.305
3131.31,4494.95,911.384
3131.31,4545.45,912.091
3131.31,4595.96,916.018
3131.31,4646.46,914.555
3131.31,4696.97,914.823
3131.31,4747.47,911.92
3131.31,4797.98,915.955
3131.31,4848.48,912.977
3131.31,4898.99,912.747
3131.31,4949.49,914.443
3131.31,5000.0,914.026
3181.82,0.0,913.753
3181.82,50.51,911.284
3181.82,101.01,915.994
3181.82,151.52,916.183
3181.82,202.02,909.825
3181.82,252.53,915.412
3181.82,303.03,911.511
3181.82,353.54,914.469
3181.82,404.04,912.186
3181.82,454.55,911.896
3181.82,505.05,910.934
3181.82,555.56,913.146
3181.82,606.06,907.614
3181.82,656.57,910.637
3181.82,707.07,910.911
3181.82,757.58,909.391
3181.82,808.08,911.822
3181.82,858.59,905.297
3181.82,909.09,907.424
3181.82,959.6,904.426
3181.82,1010.1,906.212
3181.82,1060.61,902.819
3181.82,1111.11,901.134
3181.82,1161.62,903.585
3181.82,1212.12,899.047
3181.82,1262.63,896.258
3181.82,1313.13,897.104
3181.82,1363.64,898.434
3181.82,1414.14,899.046
3181.82,1464.65,895.562
3181.82,1515.15,897.069
3181.82,1565.66,890.828
3181.82,1616.16,891.793
3181.82,1666.67,891.263
3181.82,1717.17,890.801
3181.82,1767.68,890.42
3181.82,1818.18,890.892
3181.82,1868.69,887.917
3181.82,1919.19,888.423
3181.82,1969.7,887.437
3181.82,2020.2,885.104
3181.82,2070.71,886.206
3181.82,2121.21,885.674
3181.82,2171.72,885.212
3181.82,2222.22,885.241
3181.82,2272.73,885.02
3181.82,2323.23,883.752
3181.82,2373.74,886.969
3181.82,2424.24,881.95
3181.82,2474.75,882.771
3181.82,2525.25,889.757
3181.82,2575.76,882.165
3181.82,2626.26,881.638
3181.82,2676.77,885.977
3181.82,2727.27,880.575
3181.82,2777.78,884.538
3181.82,2828.28,889.635
3181.82,2878.79,882.644
3181.82,2929.29,882.215
3181.82,2979.8,883.676
3181.82,3030.3,889.018
3181.82,3080.81,890.064
3181.82,3131.31,887.429
3181.82,3181.82,890.502
3181.82,3232.32,892.638
3181.82,3282.83,894.191
3181.82,3333.33,890.918
3181.82,3383.84,887.632
3181.82,3434.34,891.445
3181.82,3484.85,893.11
3181.82,3535.35,894.343
3181.82,3585.86,895.399
3181.82,3636.36,898.941
3181.82,3686.87,900.19
3181.82,3737.37,898.242
3181.82,3787.88,901.73
3181.82,3838.38,901.193
3181.82,3888.89,901.547
3181.82,3939.39,904.163
3181.82,3989.9,903.413
3181.82,4040.4,908.287
3181.82,4090.91,902.177
3181.82,4141.41,904.883
3181.82,4191.92,906.493
3181.82,4242.42,908.428
3181.82,4292.93,910.854
3181.82,4343.43,909.003
3181.82,4393.94,906.901
3181.82,4444.44,912.082
3181.82,4494.95,912.514
3181.82,4545.45,907.68
3181.82,4595.96,912.067
3181.82,4646.46,909.354
3181.82,4696.97,911.611
3181.82,4747.47,911.487
3181.82,4797.98,915.206
3181.82,4848.48,914.059
3181.82,4898.99,911.434
3181.82,4949.49,915.886
3181.82,5000.0,911.32
3232.32,0.0,913.848
3232.32,50.51,911.53
3232.32,101.01,912.337
3232.32,151.52,913.928
3232.32,202.02,913.755
3232.32,252.53,915.121
3232.32,303.03,911.96
3232.32,353.54,912.36
3232.32,404.04,910.44
3232.32,454.55,911.195
3232.32,505.05,911.176
3232.32,555.56,909.517
3232.32,606.06,905.478
3232.32,656.57,909.076
3232.32,707.07,908.43
3232.32,757.58,905.59
3232.32,808.08,903.596
3232.32,858.59,908.299
3232.32,909.09,905.484
3232.32,959.6,903.172
3232.32,1010.1,900.464
3232.32,1060.61,900.183
3232.32,1111.11,903.507
3232.32,1161.62,900.241
3232.32,1212.12,897.921
3232.32,1262.63,899.095
3232.32,1313.13,895.501
3232.32,1363.64,899.189
3232.32,1414.14,897.959
3232.32,1464.65,893.398
3232.32,1515.15,892.167
3232.32,1565.66,887.301
3232.32,1616.16,888.708
3232.32,1666.67,888.153
3232.32,1717.17,890.292
3232.32,1767.68,888.592
3232.32,1818.18,885.812
3232.32,1868.69,887.237
3232.32,1919.19,888.148
3232.32,1969.7,887.575
3232.32,2020.2,882.149
3232.32,2070.71,885.169
3232.32,2121.21,882.187
3232.32,2171.72,886.338
3232.32,2222.22,885.738
3232.32,2272.73,882.065
3232.32,2323.23,882.077
3232.32,2373.74,882.493
3232.32,2424.24,878.775
3232.32,2474.75,883.877
3232.32,2525.25,882.644
3232.32,2575.76,885.174
3232.32,2626.26,881.14
3232.32,2676.77,882.262
3232.32,2727.27,880.708
3232.32,2777.78,881.992
3232.32,2828.28,881.972
3232.32,2878.79,886.718
3232.32,2929.29,883.774
3232.32,2979.8,885.915
3232.32,3030.3,885.451
3232.32,3080.81,884.268
3232.32,3131.31,887.109
3232.32,3181.82,889.326
3232.32,3232.32,886.434
3232.32,3282.83,891.227
3232.32,3333.33,888.703
3232.32,3383.84,890.261
3232.32,3434.34,893.14
3232.32,3484.85,891.628
3232.32,3535.35,893.928
3232.32,3585.86,894.138
3232.32,3636.36,895.954
3232.32,3686.87,891.872
3232.32,3737.37,893.919
3232.32,3787.88,899.757
3232.32,3838.38,901.545
3232.32,3888.89,898.59
3232.32,3939.39,900.854
3232.32,3989.9,902.85
3232.32,4040.4,904.55
3232.32,4090.91,899.991
3232.32,4141.41,903.134
3232.32,4191.92,905.073
3232.32,4242.42,907.948
3232.32,4292.93,912.308
3232.32,4343.43,907.588
3232.32,4393.94,905.923
3232.32,4444.44,910.194
3232.32,4494.95,912.638
3232.32,4545.45,910.772
3232.32,4595.96,909.254
3232.32,4646.46,913.443
3232.32,4696.97,913.26
3232.32,4747.47,910.232
3232.32,4797.98,913.343
3232.32,4848.48,914.812
3232.32,4898.99,915.361
3232.32,4949.49,912.985
3232.32,5000.0,912.463
3282.83,0.0,914.639
3282.83,50.51,909.734
3282.83,101.01,912.942
3282.83,151.52,909.176
3282.83,202.02,913.84
3282.83,252.53,910.927
3282.83,303.03,913.659
3282.83,353.54,911.726
3282.83,404.04,907.865
3282.83,454.55,912.677
3282.83,505.05,912.396
3282.83,555.56,910.475
3282.83,606.06,906.559
3282.83,656.57,906.798
3282.83,707.07,906.988
3282.83,757.58,904.539
3282.83,808.08,908.546
3282.83,858.59,904.633
3282.83,909.09,898.091
3282.83,959.6,903.306
3282.83,1010.1,901.038
3282.83,1060.61,900.674
3282.83,1111.11,899.161
3282.83,1161.62,900.576
3282.83,1212.12,900.258
3282.83,1262.63,897.638
3282.83,1313.13,895.448
3282.83,1363.64,895.102
3282.83,1414.14,894.29
3282.83,1464.65,891.723
3282.83,1515.15,893.579
3282.83,1565.66,892.454
3282.83,1616.16,893.749
3282.83,1666.67,892.34
3282.83,1717.17,887.647
3282.83,1767.68,889.882
3282.83,1818.18,885.597
3282.83,1868.69,888.188
3282.83,1919.19,885.101
3282.83,1969.7,883.47
3282.83,2020.2,885.505
3282.83,2070.71,879.073
3282.83,2121.21,880.448
3282.83,2171.72,883.176
3282.83,2222.22,883.331
3282.83,2272.73,882.119
3282.83,2323.23,879.447
3282.83,2373.74,880.776
3282.83,2424.24,883.06
3282.83,2474.75,883.366
3282.83,2525.25,882.154
3282.83,2575.76,884.544
3282.83,2626.26,883.129
3282.83,2676.77,881.002
3282.83,2727.27,882.157
3282.83,2777.78,880.191
3282.83,2828.28,883.116
3282.83,2878.79,885.947
3282.83,2929.29,885.538
3282.83,2979.8,887.468
3282.83,3030.3,884.604
3282.83,3080.81,888.496
3282.83,3131.31,886.056
3282.83,3181.82,890.068
3282.83,3232.32,887.803
3282.83,3282.83,890.02
3282.83,3333.33,892.349
3282.83,3383.84,889.837
3282.83,3434.34,891.512
3282.83,3484.85,894.53
3282.83,3535.35,892.583
3282.83,3585.86,891.122
3282.83,3636.36,898.978
3282.83,3686.87,894.691
3282.83,3737.37,896.892
3282.83,3787.88,899.834
3282.83,3838.38,897.25
3282.83,3888.89,897.392
3282.83,3939.39,900.846
3282.83,3989.9,897.672
3282.83,4040.4,901.585
3282.83,4090.91,903.533
3282.83,4141.41,903.363
3282.83,4191.92,901.649
3282.83,4242.42,908.726
3282.83,4292.93,906.515
3282.83,4343.43,909.903
3282.83,4393.94,907.214
3282.83,4444.44,906.626
3282.83,4494.95,909.531
3282.83,4545.45,909.122
3282.83,4595.96,907.708
3282.83,4646.46,913.463
3282.83,4696.97,909.685
3282.83,4747.47,907.601
3282.83,4797.98,914.233
3282.83,4848.48,910.806
3282.83,4898.99,910.779
3282.83,4949.49,908.584
3282.83,5000.0,915.658
3333.33,0.0,908.61
3333.33,50.51,911.276
3333.33,101.01,912.894
3333.33,151.52,911.764
3333.33,202.02,910.594
