packet_num,timestamp,src_ip,dst_ip,dst_port,packet_size,inter_arrival_ms,flow_id
5346,1700000081.058886,192.168.4.115,104.16.59.225,443,219,2.898,NORMAL_0346
5347,1700000081.083111,192.168.6.226,104.17.240.57,443,783,24.225,NORMAL_0347
5348,1700000081.087101,192.168.3.203,104.29.167.104,443,869,3.99,NORMAL_0348
5349,1700000081.095574,192.168.2.238,104.29.176.187,443,584,8.473,NORMAL_0349
5350,1700000081.173441,192.168.2.242,104.20.18.214,443,1123,77.867,NORMAL_0350
5351,1700000081.178931,192.168.4.234,104.20.134.42,443,417,5.49,NORMAL_0351
5352,1700000081.181389,192.168.5.17,104.17.47.163,443,484,2.458,NORMAL_0352
5353,1700000081.183477,192.168.2.223,104.23.83.250,443,662,2.088,NORMAL_0353
5354,1700000081.197085,192.168.6.126,104.22.235.90,443,822,13.608,NORMAL_0354
5355,1700000081.202453,192.168.10.72,104.27.20.231,443,1122,5.368,NORMAL_0355
5356,1700000081.205883,192.168.10.18,104.19.197.231,443,101,3.43,NORMAL_0356
5357,1700000081.208214,192.168.8.98,104.29.194.174,443,802,2.331,NORMAL_0357
5358,1700000081.249220,192.168.5.136,104.26.223.156,443,127,41.006,NORMAL_0358
5359,1700000081.252561,192.168.9.16,104.18.142.90,443,555,3.341,NORMAL_0359
5360,1700000081.256425,192.168.9.156,104.25.80.113,443,807,3.864,NORMAL_0360
5361,1700000081.257317,192.168.6.55,104.29.194.174,443,737,0.892,NORMAL_0361
5362,1700000081.258409,192.168.4.183,104.20.21.79,443,125,1.092,NORMAL_0362
5363,1700000081.265281,192.168.10.145,104.25.4.171,443,250,6.872,NORMAL_0363
5364,1700000081.280797,192.168.5.254,104.26.104.176,443,846,15.516,NORMAL_0364
5365,1700000081.281378,192.168.8.64,104.25.80.113,443,183,0.581,NORMAL_0365
5366,1700000081.304344,192.168.1.62,104.20.21.79,443,541,22.966,NORMAL_0366
5367,1700000081.312633,192.168.7.106,104.17.240.57,443,252,8.289,NORMAL_0367
5368,1700000081.312946,192.168.8.222,104.26.63.185,443,725,0.313,NORMAL_0368
5369,1700000081.324309,192.168.4.115,104.30.218.144,443,494,11.363,NORMAL_0369
5370,1700000081.326401,192.168.10.145,104.16.98.103,443,591,2.092,NORMAL_0370
5371,1700000081.328007,192.168.6.148,104.18.142.90,443,547,1.606,NORMAL_0371
5372,1700000081.328980,192.168.1.8,104.26.223.156,443,1256,0.973,NORMAL_0372
5373,1700000081.331132,192.168.4.17,104.18.169.160,443,831,2.152,NORMAL_0373
5374,1700000081.332160,192.168.2.156,104.22.186.111,443,603,1.028,NORMAL_0374
5375,1700000081.333970,192.168.2.108,104.22.235.90,443,1283,1.81,NORMAL_0375
5376,1700000081.348909,192.168.2.156,104.24.91.149,443,1088,14.939,NORMAL_0376
5377,1700000081.355495,192.168.9.34,104.17.47.163,443,1265,6.586,NORMAL_0377
5378,1700000081.379450,192.168.2.138,104.21.154.104,443,410,23.955,NORMAL_0378
5379,1700000081.379754,192.168.1.59,104.21.55.98,443,641,0.304,NORMAL_0379
5380,1700000081.385633,192.168.4.2,104.24.91.149,443,474,5.879,NORMAL_0380
5381,1700000081.386295,192.168.1.221,104.18.169.160,443,1193,0.662,NORMAL_0381
5382,1700000081.420318,192.168.9.21,104.24.91.149,443,1129,34.023,NORMAL_0382
5383,1700000081.448446,192.168.4.248,104.24.91.149,443,1128,28.128,NORMAL_0383
5384,1700000081.460958,192.168.9.26,104.25.107.184,443,187,12.512,NORMAL_0384
5385,1700000081.469104,192.168.2.223,104.27.20.231,443,758,8.146,NORMAL_0385
5386,1700000081.474891,192.168.2.114,104.16.98.103,443,1135,5.787,NORMAL_0386
5387,1700000081.477310,192.168.1.154,104.22.130.12,443,622,2.419,NORMAL_0387
5388,1700000081.477630,192.168.4.181,104.20.135.30,443,683,0.32,NORMAL_0388
5389,1700000081.480395,192.168.9.196,104.26.142.222,443,617,2.765,NORMAL_0389
5390,1700000081.481682,192.168.8.98,104.29.79.237,443,1127,1.287,NORMAL_0390
5391,1700000081.484567,192.168.3.117,104.22.186.111,443,1376,2.885,NORMAL_0391
5392,1700000081.486555,192.168.9.43,104.22.130.12,443,297,1.988,NORMAL_0392
5393,1700000081.500751,192.168.5.112,104.29.0.134,443,343,14.196,NORMAL_0393
5394,1700000081.502365,192.168.3.109,104.16.59.225,443,1140,1.614,NORMAL_0394
5395,1700000081.502851,192.168.2.22,104.16.98.103,443,836,0.486,NORMAL_0395
5396,1700000081.507213,192.168.6.91,104.23.83.250,443,130,4.362,NORMAL_0396
5397,1700000081.511618,192.168.4.2,104.26.104.176,443,664,4.405,NORMAL_0397
5398,1700000081.533203,192.168.6.126,104.24.91.149,443,491,21.585,NORMAL_0398
5399,1700000081.541114,192.168.4.181,104.30.218.144,443,1069,7.911,NORMAL_0399
5400,1700000081.547199,192.168.2.16,104.21.211.7,443,677,6.085,NORMAL_0400
5401,1700000081.549145,192.168.8.129,104.29.194.174,443,1281,1.946,NORMAL_0401
5402,1700000081.550843,192.168.8.138,104.25.158.171,443,502,1.698,NORMAL_0402
5403,1700000081.566573,192.168.9.221,104.26.63.185,443,189,15.73,NORMAL_0403
5404,1700000081.575260,192.168.5.63,104.29.141.12,443,791,8.687,NORMAL_0404
5405,1700000081.595697,192.168.9.194,104.29.176.187,443,552,20.437,NORMAL_0405
5406,1700000081.614425,192.168.8.74,104.24.91.149,443,878,18.728,NORMAL_0406
5407,1700000081.616046,192.168.2.92,104.21.211.7,443,1163,1.621,NORMAL_0407
5408,1700000081.629469,192.168.1.62,104.18.142.90,443,1090,13.423,NORMAL_0408
5409,1700000081.629916,192.168.6.103,104.16.98.103,443,1163,0.447,NORMAL_0409
5410,1700000081.631634,192.168.1.249,104.22.186.111,443,1366,1.718,NORMAL_0410
5411,1700000081.640785,192.168.8.160,104.26.223.156,443,1287,9.151,NORMAL_0411
5412,1700000081.645343,192.168.7.153,104.25.116.58,443,663,4.558,NORMAL_0412
5413,1700000081.683091,192.168.7.88,104.25.4.171,443,853,37.748,NORMAL_0413
5414,1700000081.684405,192.168.8.40,104.16.57.20,443,514,1.314,NORMAL_0414
5415,1700000081.686157,192.168.6.19,104.26.223.156,443,465,1.752,NORMAL_0415
5416,1700000081.694716,192.168.4.172,104.25.65.50,443,793,8.559,NORMAL_0416
5417,1700000081.726978,192.168.5.207,104.24.91.149,443,884,32.262,NORMAL_0417
5418,1700000081.727181,192.168.9.43,104.20.18.214,443,849,0.203,NORMAL_0418
5419,1700000081.729736,192.168.2.114,104.29.176.187,443,356,2.555,NORMAL_0419
5420,1700000081.733867,192.168.2.182,104.17.47.163,443,1344,4.131,NORMAL_0420
5421,1700000081.736434,192.168.7.187,104.25.158.171,443,1369,2.567,NORMAL_0421
5422,1700000081.767552,192.168.9.156,104.20.135.30,443,661,31.118,NORMAL_0422
5423,1700000081.769786,192.168.8.209,104.25.107.184,443,173,2.234,NORMAL_0423
5424,1700000081.779105,192.168.3.179,104.24.19.28,443,1197,9.319,NORMAL_0424
5425,1700000081.811610,192.168.5.197,104.29.0.134,443,183,32.505,NORMAL_0425
5426,1700000081.815985,192.168.6.155,104.29.79.237,443,356,4.375,NORMAL_0426
5427,1700000081.824201,192.168.8.136,104.18.125.95,443,214,8.216,NORMAL_0427
5428,1700000081.827287,192.168.1.249,104.18.142.90,443,793,3.086,NORMAL_0428
5429,1700000081.837634,192.168.2.242,104.24.91.149,443,290,10.347,NORMAL_0429
5430,1700000081.852209,192.168.4.222,104.20.18.214,443,797,14.575,NORMAL_0430
5431,1700000081.857890,192.168.6.6,104.27.75.111,443,241,5.681,NORMAL_0431
5432,1700000081.862949,192.168.8.98,104.22.235.90,443,329,5.059,NORMAL_0432
5433,1700000081.877305,192.168.3.172,104.18.142.90,443,944,14.356,NORMAL_0433
5434,1700000081.883600,192.168.1.149,104.28.169.241,443,1392,6.295,NORMAL_0434
5435,1700000081.891745,192.168.4.183,104.29.167.104,443,889,8.145,NORMAL_0435
5436,1700000081.899230,192.168.6.238,104.24.250.65,443,799,7.485,NORMAL_0436
5437,1700000081.902501,192.168.5.36,104.18.169.160,443,489,3.271,NORMAL_0437
5438,1700000081.904198,192.168.9.193,104.19.197.231,443,327,1.697,NORMAL_0438
5439,1700000081.909421,192.168.9.197,104.25.107.184,443,183,5.223,NORMAL_0439
5440,1700000081.912727,192.168.7.179,104.17.47.163,443,1131,3.306,NORMAL_0440
5441,1700000081.931597,192.168.9.138,104.25.53.241,443,417,18.87,NORMAL_0441
5442,1700000081.935597,192.168.8.37,104.25.4.171,443,598,4.0,NORMAL_0442
5443,1700000081.996745,192.168.2.108,104.29.127.69,443,1043,61.148,NORMAL_0443
5444,1700000082.003508,192.168.7.153,104.26.63.185,443,614,6.763,NORMAL_0444
5445,1700000082.057221,192.168.5.136,104.27.75.111,443,1103,53.713,NORMAL_0445
5446,1700000082.060666,192.168.8.243,104.19.197.231,443,259,3.445,NORMAL_0446
5447,1700000082.062724,192.168.2.250,104.25.158.171,443,901,2.058,NORMAL_0447
5448,1700000082.070435,192.168.2.64,104.29.0.134,443,901,7.711,NORMAL_0448
5449,1700000082.087726,192.168.4.183,104.27.75.111,443,532,17.291,NORMAL_0449
5450,1700000082.090960,192.168.5.254,104.28.169.241,443,866,3.234,NORMAL_0450
5451,1700000082.091953,192.168.10.153,104.29.167.104,443,1361,0.993,NORMAL_0451
5452,1700000082.093325,192.168.5.253,104.26.63.185,443,436,1.372,NORMAL_0452
5453,1700000082.098577,192.168.4.115,104.18.142.90,443,277,5.252,NORMAL_0453
5454,1700000082.103622,192.168.2.98,104.29.79.237,443,591,5.045,NORMAL_0454
5455,1700000082.107636,192.168.6.196,104.19.79.70,443,913,4.014,NORMAL_0455
5456,1700000082.112094,192.168.8.209,104.25.65.50,443,659,4.458,NORMAL_0456
5457,1700000082.123746,192.168.2.114,104.16.57.20,443,588,11.652,NORMAL_0457
5458,1700000082.123955,192.168.5.63,104.30.218.144,443,405,0.209,NORMAL_0458
5459,1700000082.167752,192.168.7.91,104.18.125.95,443,500,43.797,NORMAL_0459
5460,1700000082.172009,192.168.9.193,104.17.240.57,443,1189,4.257,NORMAL_0460
5461,1700000082.172229,192.168.4.36,104.26.63.185,443,412,0.22,NORMAL_0461
5462,1700000082.173728,192.168.4.248,104.26.142.222,443,934,1.499,NORMAL_0462
5463,1700000082.178875,192.168.9.193,104.24.19.28,443,869,5.147,NORMAL_0463
5464,1700000082.202506,192.168.1.195,104.17.47.163,443,1131,23.631,NORMAL_0464
5465,1700000082.211282,192.168.6.42,104.25.158.171,443,884,8.776,NORMAL_0465
5466,1700000082.211585,192.168.4.222,104.20.135.30,443,1311,0.303,NORMAL_0466
5467,1700000082.212184,192.168.4.42,104.26.63.185,443,1240,0.599,NORMAL_0467
5468,1700000082.223291,192.168.9.34,104.28.169.241,443,135,11.107,NORMAL_0468
5469,1700000082.253835,192.168.5.254,104.23.83.250,443,934,30.544,NORMAL_0469
5470,1700000082.261245,192.168.6.29,104.26.223.156,443,347,7.41,NORMAL_0470
5471,1700000082.269441,192.168.5.53,104.20.21.79,443,731,8.196,NORMAL_0471
5472,1700000082.301924,192.168.1.154,104.29.194.174,443,1285,32.483,NORMAL_0472
5473,1700000082.329963,192.168.6.57,104.21.211.7,443,1038,28.039,NORMAL_0473
5474,1700000082.335357,192.168.6.148,104.29.194.174,443,394,5.394,NORMAL_0474
5475,1700000082.342018,192.168.4.130,104.20.135.30,443,760,6.661,NORMAL_0475
5476,1700000082.342719,192.168.6.148,104.25.80.113,443,570,0.701,NORMAL_0476
5477,1700000082.343075,192.168.6.19,104.29.176.187,443,100,0.356,NORMAL_0477
5478,1700000082.344015,192.168.1.221,104.18.169.160,443,551,0.94,NORMAL_0478
5479,1700000082.354127,192.168.9.51,104.30.218.144,443,842,10.112,NORMAL_0479
5480,1700000082.360160,192.168.4.115,104.16.57.20,443,1242,6.033,NORMAL_0480
5481,1700000082.361301,192.168.7.232,104.21.154.104,443,419,1.141,NORMAL_0481
5482,1700000082.361579,192.168.5.253,104.16.57.20,443,179,0.278,NORMAL_0482
5483,1700000082.363184,192.168.6.196,104.26.104.176,443,197,1.605,NORMAL_0483
5484,1700000082.368372,192.168.5.117,104.16.57.20,443,145,5.188,NORMAL_0484
5485,1700000082.377686,192.168.9.61,104.27.75.111,443,1368,9.314,NORMAL_0485
5486,1700000082.384851,192.168.5.53,104.24.250.65,443,507,7.165,NORMAL_0486
5487,1700000082.388310,192.168.10.225,104.22.130.12,443,575,3.459,NORMAL_0487
5488,1700000082.399958,192.168.8.129,104.26.223.156,443,1319,11.648,NORMAL_0488
5489,1700000082.407588,192.168.4.130,104.30.218.144,443,1381,7.63,NORMAL_0489
5490,1700000082.409483,192.168.2.92,104.24.250.65,443,229,1.895,NORMAL_0490
5491,1700000082.412076,192.168.7.232,104.29.127.69,443,1332,2.593,NORMAL_0491
5492,1700000082.413512,192.168.2.64,104.27.20.231,443,1231,1.436,NORMAL_0492
5493,1700000082.415669,192.168.8.136,104.17.47.163,443,399,2.157,NORMAL_0493
5494,1700000082.416628,192.168.2.156,104.25.4.171,443,1277,0.959,NORMAL_0494
5495,1700000082.429857,192.168.4.115,104.25.80.113,443,875,13.229,NORMAL_0495
5496,1700000082.432865,192.168.1.246,104.25.158.171,443,191,3.008,NORMAL_0496
5497,1700000082.521739,192.168.9.61,104.29.194.174,443,119,88.874,NORMAL_0497
5498,1700000082.526034,192.168.6.55,104.18.125.95,443,385,4.295,NORMAL_0498
5499,1700000082.551030,192.168.2.99,104.24.250.65,443,917,24.996,NORMAL_0499
5500,1700000082.597527,192.168.10.227,104.25.65.50,443,213,46.497,NORMAL_0000
5501,1700000082.599223,192.168.4.43,104.26.63.185,443,594,1.696,NORMAL_0001
5502,1700000082.610809,192.168.4.43,104.30.218.144,443,1335,11.586,NORMAL_0002
5503,1700000082.618424,192.168.2.138,104.20.135.30,443,127,7.615,NORMAL_0003
5504,1700000082.619196,192.168.1.149,104.20.135.30,443,1174,0.772,NORMAL_0004
5505,1700000082.642233,192.168.4.191,104.26.63.185,443,771,23.037,NORMAL_0005
5506,1700000082.644461,192.168.9.116,104.18.142.90,443,458,2.228,NORMAL_0006
5507,1700000082.647795,192.168.5.53,104.19.197.231,443,690,3.334,NORMAL_0007
5508,1700000082.648054,192.168.6.42,104.21.55.98,443,784,0.259,NORMAL_0008
5509,1700000082.684115,192.168.6.126,104.25.4.171,443,982,36.061,NORMAL_0009
5510,1700000082.685307,192.168.7.68,104.22.235.90,443,663,1.192,NORMAL_0010
5511,1700000082.712353,192.168.8.136,104.25.4.171,443,297,27.046,NORMAL_0011
5512,1700000082.759187,192.168.2.56,104.27.20.231,443,462,46.834,NORMAL_0012
5513,1700000082.759451,192.168.2.232,104.20.134.42,443,579,0.264,NORMAL_0013
5514,1700000082.761697,192.168.7.153,104.16.98.103,443,442,2.246,NORMAL_0014
5515,1700000082.783417,192.168.6.19,104.25.116.58,443,281,21.72,NORMAL_0015
5516,1700000082.805018,192.168.4.234,104.25.65.50,443,550,21.601,NORMAL_0016
5517,1700000082.806980,192.168.9.115,104.17.240.57,443,397,1.962,NORMAL_0017
5518,1700000082.808186,192.168.4.181,104.20.134.42,443,241,1.206,NORMAL_0018
5519,1700000082.809730,192.168.2.238,104.23.52.91,443,1395,1.544,NORMAL_0019
5520,1700000082.833139,192.168.1.173,104.16.59.225,443,879,23.409,NORMAL_0020
5521,1700000082.879621,192.168.1.187,104.28.169.241,443,423,46.482,NORMAL_0021
5522,1700000082.886941,192.168.1.150,104.17.47.163,443,1253,7.32,NORMAL_0022
5523,1700000082.888778,192.168.9.194,104.16.57.20,443,352,1.837,NORMAL_0023
5524,1700000082.904254,192.168.5.17,104.20.134.42,443,348,15.476,NORMAL_0024
5525,1700000082.944358,192.168.2.175,104.20.135.30,443,1007,40.104,NORMAL_0025
5526,1700000082.944883,192.168.4.151,104.29.127.69,443,415,0.525,NORMAL_0026
5527,1700000082.946410,192.168.9.57,104.29.167.104,443,535,1.527,NORMAL_0027
5528,1700000082.946734,192.168.5.40,104.16.57.20,443,1278,0.324,NORMAL_0028
5529,1700000082.950823,192.168.1.29,104.29.167.104,443,1172,4.089,NORMAL_0029
5530,1700000082.953708,192.168.1.150,104.30.218.144,443,276,2.885,NORMAL_0030
5531,1700000082.953854,192.168.8.160,104.19.79.70,443,464,0.146,NORMAL_0031
5532,1700000082.956763,192.168.2.138,104.16.57.20,443,367,2.909,NORMAL_0032
5533,1700000082.960078,192.168.9.16,104.16.59.225,443,823,3.315,NORMAL_0033
5534,1700000082.960279,192.168.8.138,104.21.170.201,443,791,0.201,NORMAL_0034
5535,1700000082.967829,192.168.5.197,104.29.176.187,443,1284,7.55,NORMAL_0035
5536,1700000082.968499,192.168.3.139,104.24.91.149,443,1128,0.67,NORMAL_0036
5537,1700000082.975547,192.168.5.117,104.23.83.250,443,1155,7.048,NORMAL_0037
5538,1700000082.981169,192.168.9.43,104.25.116.58,443,410,5.622,NORMAL_0038
5539,1700000082.981692,192.168.5.36,104.20.18.214,443,952,0.523,NORMAL_0039
5540,1700000082.995786,192.168.10.243,104.29.0.134,443,135,14.094,NORMAL_0040
5541,1700000083.001947,192.168.4.17,104.24.19.28,443,174,6.161,NORMAL_0041
5542,1700000083.002777,192.168.8.55,104.26.142.222,443,633,0.83,NORMAL_0042
5543,1700000083.003030,192.168.5.172,104.21.55.98,443,847,0.253,NORMAL_0043
5544,1700000083.028942,192.168.6.42,104.25.53.241,443,1022,25.912,NORMAL_0044
5545,1700000083.034238,192.168.7.1,104.25.158.171,443,531,5.296,NORMAL_0045
5546,1700000083.037736,192.168.4.40,104.18.169.160,443,107,3.498,NORMAL_0046
5547,1700000083.038696,192.168.9.26,104.29.194.174,443,993,0.96,NORMAL_0047
5548,1700000083.055593,192.168.2.22,104.18.125.95,443,449,16.897,NORMAL_0048
5549,1700000083.058441,192.168.9.76,104.30.218.144,443,676,2.848,NORMAL_0049
5550,1700000083.117768,192.168.5.192,104.16.170.198,443,157,59.327,NORMAL_0050
5551,1700000083.118380,192.168.2.40,104.28.169.241,443,1069,0.612,NORMAL_0051
5552,1700000083.118943,192.168.4.238,104.30.218.144,443,904,0.563,NORMAL_0052
5553,1700000083.124878,192.168.9.197,104.25.53.241,443,1146,5.935,NORMAL_0053
5554,1700000083.200450,192.168.8.136,104.25.53.241,443,818,75.572,NORMAL_0054
5555,1700000083.201411,192.168.1.8,104.25.65.50,443,331,0.961,NORMAL_0055
5556,1700000083.204210,192.168.10.7,104.28.169.241,443,278,2.799,NORMAL_0056
5557,1700000083.206643,192.168.5.216,104.29.141.12,443,1038,2.433,NORMAL_0057
5558,1700000083.211038,192.168.4.36,104.27.20.231,443,922,4.395,NORMAL_0058
5559,1700000083.222527,192.168.9.156,104.25.158.171,443,1284,11.489,NORMAL_0059
5560,1700000083.224655,192.168.5.249,104.29.141.12,443,227,2.128,NORMAL_0060
5561,1700000083.226556,192.168.6.15,104.18.125.95,443,920,1.901,NORMAL_0061
5562,1700000083.244251,192.168.9.26,104.29.79.237,443,198,17.695,NORMAL_0062
5563,1700000083.260229,192.168.1.8,104.16.170.198,443,462,15.978,NORMAL_0063
5564,1700000083.268648,192.168.4.76,104.25.65.50,443,481,8.419,NORMAL_0064
5565,1700000083.269897,192.168.6.27,104.25.116.58,443,903,1.249,NORMAL_0065
5566,1700000083.316997,192.168.7.1,104.24.250.65,443,849,47.1,NORMAL_0066
5567,1700000083.319972,192.168.5.117,104.21.154.104,443,876,2.975,NORMAL_0067
5568,1700000083.326960,192.168.2.108,104.17.240.57,443,823,6.988,NORMAL_0068
5569,1700000083.430300,192.168.2.12,104.22.235.90,443,281,103.34,NORMAL_0069
5570,1700000083.435372,192.168.8.55,104.17.47.163,443,716,5.072,NORMAL_0070
5571,1700000083.449497,192.168.9.81,104.25.80.113,443,588,14.125,NORMAL_0071
5572,1700000083.451308,192.168.9.108,104.17.240.57,443,825,1.811,NORMAL_0072
5573,1700000083.458086,192.168.4.151,104.21.55.98,443,1167,6.778,NORMAL_0073
5574,1700000083.473656,192.168.9.115,104.29.194.174,443,1004,15.57,NORMAL_0074
5575,1700000083.482223,192.168.8.160,104.20.134.42,443,1038,8.567,NORMAL_0075
5576,1700000083.482981,192.168.8.24,104.18.125.95,443,1304,0.758,NORMAL_0076
5577,1700000083.613365,192.168.10.64,104.26.142.222,443,635,130.384,NORMAL_0077
5578,1700000083.617874,192.168.7.21,104.25.65.50,443,1031,4.509,NORMAL_0078
5579,1700000083.618134,192.168.4.40,104.28.169.241,443,633,0.26,NORMAL_0079
5580,1700000083.619231,192.168.8.136,104.21.211.7,443,258,1.097,NORMAL_0080
5581,1700000083.647576,192.168.9.34,104.22.235.90,443,652,28.345,NORMAL_0081
5582,1700000083.657939,192.168.7.91,104.27.20.231,443,528,10.363,NORMAL_0082
5583,1700000083.664085,192.168.9.138,104.26.223.156,443,691,6.146,NORMAL_0083
5584,1700000083.665817,192.168.8.74,104.21.55.98,443,211,1.732,NORMAL_0084
5585,1700000083.675205,192.168.5.136,104.17.240.57,443,355,9.388,NORMAL_0085
5586,1700000083.818647,192.168.2.242,104.30.218.144,443,1315,143.442,NORMAL_0086
5587,1700000083.819897,192.168.8.102,104.20.135.30,443,1260,1.25,NORMAL_0087
5588,1700000083.830812,192.168.5.53,104.29.167.104,443,957,10.915,NORMAL_0088
5589,1700000083.869324,192.168.2.238,104.25.107.184,443,302,38.512,NORMAL_0089
5590,1700000083.871505,192.168.9.51,104.29.0.134,443,401,2.181,NORMAL_0090
5591,1700000083.873861,192.168.9.23,104.29.0.134,443,1204,2.356,NORMAL_0091
5592,1700000083.875990,192.168.8.160,104.16.59.225,443,220,2.129,NORMAL_0092
5593,1700000083.885628,192.168.6.27,104.19.197.231,443,222,9.638,NORMAL_0093
5594,1700000083.888071,192.168.4.43,104.21.170.201,443,397,2.443,NORMAL_0094
5595,1700000083.889460,192.168.6.148,104.17.240.57,443,1329,1.389,NORMAL_0095
5596,1700000083.910702,192.168.4.49,104.29.79.237,443,341,21.242,NORMAL_0096
5597,1700000083.919285,192.168.10.153,104.25.4.171,443,905,8.583,NORMAL_0097
5598,1700000083.931609,192.168.1.221,104.20.135.30,443,475,12.324,NORMAL_0098
5599,1700000083.934061,192.168.7.49,104.16.59.225,443,692,2.452,NORMAL_0099
5600,1700000083.937570,192.168.4.172,104.16.170.198,443,714,3.509,NORMAL_0100
5601,1700000083.941731,192.168.5.62,104.29.127.69,443,905,4.161,NORMAL_0101
5602,1700000083.951729,192.168.2.175,104.24.91.149,443,524,9.998,NORMAL_0102
5603,1700000083.956062,192.168.6.42,104.22.130.12,443,898,4.333,NORMAL_0103
5604,1700000084.128918,192.168.3.18,104.20.135.30,443,758,172.856,NORMAL_0104
5605,1700000084.130047,192.168.9.138,104.25.4.171,443,150,1.129,NORMAL_0105
5606,1700000084.139806,192.168.3.72,104.18.142.90,443,111,9.759,NORMAL_0106
5607,1700000084.142291,192.168.5.62,104.26.142.222,443,1342,2.485,NORMAL_0107
5608,1700000084.144111,192.168.8.222,104.25.53.241,443,367,1.82,NORMAL_0108
5609,1700000084.149674,192.168.1.8,104.19.79.70,443,1028,5.563,NORMAL_0109
5610,1700000084.153927,192.168.8.138,104.21.211.7,443,400,4.253,NORMAL_0110
5611,1700000084.155911,192.168.7.49,104.19.79.70,443,734,1.984,NORMAL_0111
5612,1700000084.173384,192.168.3.139,104.28.169.241,443,1392,17.473,NORMAL_0112
5613,1700000084.177531,192.168.2.25,104.16.59.225,443,1255,4.147,NORMAL_0113
5614,1700000084.180689,192.168.6.27,104.25.116.58,443,792,3.158,NORMAL_0114
